위도,경도,교차로명,노드아이디,권역코드,Y좌표,X좌표
3749.1630000000,12643.8820000000,,2290103100,229,176280.7183720000,479686.4690020000
3724.8850000000,12648.2790000000,,2240109700,224,182640.3774470000,434758.4785560000
3724.8710000000,12648.3000000000,,2240109800,224,182669.7946530000,434731.0847560000
3724.0240000000,12647.5500000000,,2240109900,224,181560.3585440000,433168.5746670000
3744.8300000000,12854.6460000000,,2520062600,252,368348.3908310000,473349.7804580000
3744.7940000000,12854.6990000000,,2520062700,252,368427.1010670000,473286.1519120000
3655.8690000000,12740.0390000000,,2810013100,281,259385.7353020000,381275.0496270000
3655.6420000000,12740.0790000000,,2810013200,281,259447.5804670000,380855.9403220000
3659.3280000000,12735.7770000000,,2810013300,281,253017.6086210000,387630.0138220000
3659.4330000000,12735.7210000000,,2810013400,281,252932.4338620000,387825.3254060000
3658.9390000000,12737.2020000000,,2810013500,281,255136.4936260000,386925.2261150000
3658.6590000000,12737.4170000000,,2810013600,281,255458.8773820000,386410.0111930000
3658.9370000000,12733.8430000000,,2810013700,281,250151.8394540000,386890.8988570000
3658.8220000000,12733.8880000000,,2810013800,281,250219.7321780000,386678.1008400000
3658.8210000000,12733.8790000000,,2810013900,281,250206.7439170000,386675.9361300000
3740.4930000000,12653.1580000000,,2180059000,218,189874.0759210000,463618.3383920000
3740.4150000000,12653.5250000000,,2180059100,218,190413.6718410000,463474.0771470000
3740.4070000000,12653.5250000000,,2180059200,218,190413.6060660000,463459.6101790000
3740.4830000000,12652.6180000000,,2180059300,218,189079.8125690000,463600.9993890000
3738.0440000000,12722.0220000000,,2400078200,240,232332.0856350000,459144.6133840000
3738.0410000000,12722.0690000000,,2400078300,240,232401.0176440000,459139.5480920000
3739.8230000000,12714.4700000000,,2220099200,222,221212.6481810000,462398.5384910000
3739.8050000000,12714.3420000000,,2220099300,222,221025.6637630000,462366.0911950000
3751.3540000000,12708.2160000000,,2360078200,236,211986.0975500000,483713.0832680000
3744.3710000000,12643.2930000000,,2290103200,229,175390.7853030000,470823.5586110000
3744.6470000000,12642.7980000000,,2290103300,229,174665.5336230000,471336.6590310000
3755.9100000000,12703.6370000000,,2150024200,215,205264.0453920000,492133.7761430000
3726.2850000000,12714.5340000000,,2340069300,234,221372.0640550000,437351.8798760000
3723.2090000000,12714.6550000000,,2340069400,234,221564.0613860000,431666.4644830000
3723.3040000000,12714.7190000000,,2340069500,234,221658.6138520000,431842.7421120000
3723.2250000000,12717.2410000000,,2340069600,234,225375.6219130000,431713.1922240000
3722.9960000000,12717.0200000000,,2340069700,234,225056.6994250000,431282.8103870000
3724.5400000000,12712.0350000000,,2340069800,234,217692.3840640000,434119.7405720000
3724.4670000000,12712.0220000000,,2340069900,234,217673.3313540000,433984.4546860000
3724.4670000000,12711.9560000000,,2340070000,234,217576.2121070000,433985.7126240000
3701.1770000000,12701.8680000000,,2140153700,214,202705.8128400000,390904.0576420000
3701.1700000000,12702.0800000000,,2140153800,214,203017.0348860000,390865.1161960000
3630.5130000000,12715.6860000000,,2930003300,293,223349.7026230000,334201.6909490000
3552.9140000000,12832.0940000000,,1520000301,,338521.1788670000,265718.5846340000
3713.9480000000,12703.9060000000,,2330177500,233,205709.6535690000,414511.4846510000
3747.1630000000,12646.5430000000,,2290099700,229,180177.2862880000,475974.3482970000
3747.8280000000,12646.1960000000,,2290099800,229,179675.8862850000,477205.9554830000
3747.3900000000,12648.8890000000,,2290099900,229,183622.2075190000,476388.7921480000
3747.1300000000,12648.7280000000,,2290100000,229,183385.2181870000,475906.8929910000
3747.2950000000,12649.2560000000,,2290100100,229,184161.4844420000,476210.6962210000
3747.3080000000,12649.2700000000,,2290100200,229,184182.4324570000,476234.2665100000
3747.9560000000,12647.4160000000,,2290100300,229,181462.3912520000,477439.3262090000
3722.6500000000,12714.5210000000,,2340066500,234,221373.8979540000,430623.7790030000
3722.6700000000,12714.4760000000,,2340066600,234,221302.2791010000,430669.5781830000
3703.2310000000,12701.4920000000,,2140152200,214,202144.1238780000,394686.6970170000
3743.2930000000,12645.9390000000,,2290100400,229,179273.2545070000,468817.4151660000
3713.0760000000,12703.0870000000,,2330177600,233,204500.2125680000,412894.3265500000
3712.1990000000,12706.6080000000,,2330177700,233,209710.5364660000,411279.0795110000
3713.1930000000,12703.4840000000,,2330177800,233,205087.8292500000,413115.2676150000
3713.0770000000,12703.6140000000,,2330177900,233,205278.9409670000,412899.1714460000
3701.6730000000,12706.0900000000,,2140152300,214,208963.9377490000,391808.4406850000
3637.6670000000,12722.9600000000,,2740005600,274,234158.0011810000,347469.4279670000
3637.2660000000,12722.8880000000,,2710002900,271,234051.5902820000,346729.2761890000
3747.1220000000,12705.1680000000,,2350077500,235,207519.7906120000,475880.1167840000
3724.3400000000,12639.4570000000,,1640009000,164,169617.4249070000,433734.4818890000
3719.6640000000,12707.9510000000,,2430008100,243,211678.6168450000,425089.8967010000
3713.5340000000,12638.8170000000,,2170055400,217,168596.8656570000,413798.1428270000
3713.5130000000,12638.8010000000,,2170055500,217,168576.1376840000,413764.8816610000
3714.4570000000,12635.4200000000,,2170055600,217,163583.2112260000,415530.8057640000
3714.3690000000,12704.4680000000,,2420015200,242,206542.1091630000,415294.9836840000
3706.9770000000,12654.6270000000,,2330178000,233,191971.8230330000,401619.6395020000
3706.8710000000,12654.9990000000,,2330178100,233,192523.7242980000,401423.0978940000
3714.1660000000,12702.4440000000,,2030027000,203,203555.1958450000,414942.7141170000
3720.0750000000,12641.5260000000,,2240107300,224,172641.4228120000,425888.3094040000
3720.0520000000,12641.2870000000,,2240107400,224,172293.5352490000,425849.9545570000
3720.0470000000,12641.2890000000,,2240107500,224,172296.7920230000,425833.9094030000
3720.2360000000,12641.7340000000,,2240107600,224,172961.5459250000,426176.6902410000
3720.2340000000,12641.7260000000,,2240107700,224,172933.5786680000,426190.1912320000
3731.2870000000,12710.5320000000,,2270030200,227,215451.2433830000,446597.1793340000
3731.2040000000,12710.5280000000,,2270030300,227,215445.4820480000,446442.3202320000
3751.3210000000,12652.2320000000,,2290100500,229,188540.8436480000,483651.4163140000
3713.0620000000,12701.7710000000,,2330178200,233,202552.8282270000,412870.7168380000
3712.8440000000,12701.8020000000,,2330178300,233,202598.4496010000,412467.8862880000
3712.8310000000,12701.8100000000,,2330178400,233,202610.2662080000,412443.8838070000
3713.0120000000,12701.7660000000,,2330178500,233,202544.8132860000,412778.9953780000
3459.2950000000,12628.7290000000,,3390000301,,152341.8015310000,165609.6064720000
3500.3210000000,12629.9630000000,,3400001601,,154205.1193590000,167481.8075900000
3600.7860000000,12647.8630000000,군산IC (북측)                 ,3070001901,,181693.4412450000,279212.6641330000
3619.9410000000,12634.3900000000,대천IC                        ,2870002901,,161566.3265840000,314683.9143630000
3620.1180000000,12634.3510000000,대천IC                        ,2870003001,,161539.9111350000,315034.3404280000
3503.7350000000,12631.3860000000,,3400001701,,156424.3476870000,173800.0490570000
3503.7430000000,12631.4110000000,,3400001801,,156462.5442560000,173814.1847960000
3626.5270000000,12709.0870000000,,2860001401,,213507.6164660000,326809.4306980000
3627.5020000000,12708.2720000000,,2860001501,,212287.9370110000,328610.1853250000
3627.7980000000,12708.4180000000,대교사거리                    ,2860001601,,212505.4575040000,329158.5544180000
3627.5510000000,12709.0070000000,,2860001701,,213385.3886430000,328703.0723760000
3627.3960000000,12709.2780000000,,2860001801,,213791.1510160000,328416.3619960000
3627.5090000000,12709.1620000000,월송교차로                    ,2860001901,,213617.0241740000,328624.5803120000
3637.4680000000,12707.3370000000,정안IC                        ,2860002001,,210866.9751480000,347039.4278020000
3637.0450000000,12707.4160000000,,2860002101,,210989.8641200000,346283.5764490000
3649.5810000000,12710.1320000000,,2850001701,,214992.3114350000,369454.1476040000
3617.8590000000,12718.8680000000,,1860001101,,228239.4272720000,310660.5818460000
3621.7640000000,12719.8470000000,유성IC                        ,1860001201,,229606.4969230000,317983.7753710000
3458.6880000000,12729.0050000000,가곡삼거리                    ,3260000901,,244067.6437420000,164468.4924870000
3458.9340000000,12731.0840000000,순천IC입구서측                ,3260001001,,247230.1413370000,164938.6657550000
3458.7740000000,12731.3200000000,순천IC동측입구                ,3260001101,,247591.1316810000,164644.6941170000
3458.9700000000,12731.1750000000,,3260001201,,247367.4845390000,165005.8762580000
3458.8480000000,12731.2080000000,,3260001301,,247419.0081420000,164779.9041510000
3532.3720000000,12719.6010000000,,3160001201,,229553.6457620000,226697.2319930000
3531.6730000000,12720.2650000000,금암삼거리                    ,3160001301,,230560.6866680000,225406.6350640000
3530.8580000000,12721.0980000000,,3160001401,,231825.5309000000,223904.2503920000
3531.5450000000,12720.2610000000,,3160001501,,230555.5403440000,225170.0153020000
3524.6290000000,12723.3960000000,,3100001001,,235345.6363910000,212399.4642810000
3529.4380000000,12721.4650000000,,3100001101,,232389.5643810000,221279.8018300000
3530.8360000000,12721.1240000000,,3160001601,,231865.7987220000,223863.1182420000
3442.2110000000,12638.6440000000,,3380000301,,167313.3543720000,133959.3539530000
3441.7130000000,12641.3910000000,,3360000101,,171509.2358450000,133017.7519970000
3441.8750000000,12641.1380000000,,3360000201,,171124.0649290000,133318.1116170000
3437.7370000000,12645.3700000000,,3360000301,,177566.2015650000,125652.9841580000
3437.9330000000,12645.6090000000,,3360000401,,177932.8793650000,126013.2956760000
3438.1700000000,12646.2170000000,,3360000501,,178862.6049680000,126449.8266990000
3438.3410000000,12646.0800000000,,3360000601,,178654.0007890000,126767.0644890000
3635.6850000000,12633.5570000000,홍성IC                        ,2970002601,,160492.2157830000,343827.2215730000
3642.5970000000,12633.7290000000,해미IC                        ,2890001001,,160807.1893850000,356609.2225670000
3503.8690000000,12628.7790000000,,3400001901,,152459.8938870000,174067.1072150000
3445.9970000000,12627.9530000000,산호삼거리                    ,3380000401,,151027.3872080000,141029.4134580000
3550.2560000000,12650.4030000000,서김제IC(북측)                ,3110000801,,185479.3975080000,259723.0240300000
3704.1230000000,12829.4940000000,,2820002501,,332578.1591960000,397368.2052810000
3704.3660000000,12829.2840000000,영춘교                        ,2820002601,,332262.8075510000,397818.2605030000
3509.7480000000,12651.3490000000,유덕교차로                    ,1760000401,,186789.7572110000,184823.8136870000
3502.1450000000,12643.3040000000,,3270000101,,174533.7106800000,170791.0748500000
3502.1320000000,12642.7740000000,산정삼거리                    ,3270000201,,173729.7500420000,170768.3291890000
3502.1510000000,12643.1180000000,,3270000301,,174251.2541440000,170803.6790300000
3502.0310000000,12643.3000000000,,3270000401,,174527.0590670000,170581.0927730000
3502.0150000000,12643.2670000000,,3270000501,,174476.8017220000,170551.0837770000
3552.9540000000,12703.4200000000,전주IC (북측)                 ,3060001601,,205075.3338120000,264711.7820760000
3559.5890000000,12706.8080000000,익산IC (북측)                 ,3120001001,,210160.5374080000,276986.3429480000
3750.9050000000,12652.7740000000,,2290074200,,189334.6442690000,482880.6919560000
3750.8980000000,12652.8150000000,,2290074100,,189395.7982180000,482867.7555430000
3733.0600000000,12652.7650000000,염창IC2                       ,1150016700,,189278.0907810000,449869.5296940000
3733.0290000000,12652.6670000000,올림픽대로-안양천길램프(1)    ,1150016600,,189133.8992550000,449812.5473670000
3734.9370000000,12647.8590000000,개화동교회앞_일반국도48호선_진,1150016500,,182064.0491120000,453349.5115520000
3734.9510000000,12647.9030000000,개화동교회앞_일반국도48호선_진,1150016400,,182121.4156260000,453363.7070030000
3742.6970000000,12644.1190000000,동패고교사거리                ,2290074000,,176594.9670160000,467722.8131850000
3742.6350000000,12644.3550000000,한울마을사거리                ,2290073900,,176941.8684780000,467606.5932170000
3738.5170000000,12629.5040000000,온수리                        ,1690000700,,155074.4533610000,460079.8048420000
3738.4040000000,12629.1300000000,,1690000600,,154524.0050370000,459873.9073040000
3738.3230000000,12631.4080000000,초지삼거리                    ,1690000500,,157874.0896960000,459706.0673910000
3737.6390000000,12631.9280000000,강화초지대교                  ,1690000400,,158632.1980700000,458435.9216510000
3731.4210000000,12647.7520000000,,2120018300,,181888.9146370000,446850.6240610000
3735.6360000000,12640.2180000000,,1680007300,,170815.6680780000,454679.8400050000
3708.4730000000,12734.2870000000,,2300064000,,250704.2910300000,404534.2442920000
3708.3940000000,12734.5480000000,,2300063900,,251091.7781110000,404389.8653940000
3708.1040000000,12735.9820000000,,2300063800,,253216.5140090000,403866.3105760000
3708.4630000000,12734.5450000000,,2300063700,,251087.3032520000,404517.4387880000
3709.9850000000,12734.9380000000,,2300063600,,251652.4485760000,407336.7411730000
3709.6640000000,12735.4020000000,,2300063500,,252342.7780140000,406745.9727170000
3709.6050000000,12735.6980000000,,2300063400,,252782.0188390000,406640.1136410000
3709.5970000000,12735.5470000000,,2300063300,,252557.7121510000,406624.2717560000
3708.7480000000,12735.8410000000,,2300063200,,253002.9163470000,405056.4160590000
3709.5790000000,12736.2180000000,,2300063100,,253551.8370060000,406597.2895940000
3709.0290000000,12736.6890000000,,2300063000,,254254.6645090000,405583.5468920000
3708.7590000000,12735.8980000000,,2300062900,,253087.1694090000,405076.8176400000
3715.5470000000,12729.7170000000,,2300062800,,243867.1105760000,417582.1397390000
3715.5710000000,12729.7000000000,,2300062700,,243844.4847110000,417624.2489870000
3715.1000000000,12729.3950000000,하이닉스삼거리                ,2300062600,,243398.5137780000,416751.3980230000
3715.4460000000,12729.6140000000,,2300062500,,243713.5044340000,417394.4534510000
3715.4530000000,12729.5530000000,,2300062400,,243630.8059220000,417405.9200510000
3715.3900000000,12729.5640000000,(아미1교앞교차로)             ,2300062300,,243646.4421950000,417287.7793190000
3715.3540000000,12729.5130000000,아미1교                       ,2300062200,,243569.3032470000,417221.4120260000
3714.3420000000,12730.9790000000,,2300062100,,245748.2683760000,415360.6314080000
3714.2600000000,12730.8600000000,(이화그린아파트입구앞교차로)  ,2300062000,,245571.9025280000,415209.6969300000
3709.6960000000,12727.4280000000,,2300061900,,240537.7514480000,406740.5360570000
3717.7670000000,12725.2340000000,,2300061800,,237222.6106060000,421655.5464290000
3717.6360000000,12725.1940000000,기치미고개삼거리              ,2300061700,,237163.9139260000,421411.9743140000
3723.4710000000,12729.4360000000,,2370073300,,243365.5854430000,432244.9582070000
3712.9140000000,12725.2070000000,,2300061600,,237222.7417300000,412678.9207690000
3712.6210000000,12725.1820000000,,2300061500,,237188.9303830000,412135.1221420000
3714.5020000000,12722.5740000000,,2300061400,,233316.5227590000,415598.6912250000
3714.5110000000,12722.3660000000,,2300061300,,233008.4120800000,415614.9496610000
3715.9190000000,12727.2430000000,,2300061200,,240209.2018120000,418251.0829160000
3715.6450000000,12726.7740000000,,2300061100,,239517.0331790000,417740.2905100000
3715.6510000000,12726.7500000000,,2300061000,,239482.0050290000,417751.1336540000
3715.7320000000,12726.8210000000,,2300060900,,239585.8271940000,417900.7578610000
3715.6720000000,12726.8380000000,,2300060800,,239611.4271840000,417791.1668930000
3719.0510000000,12729.0230000000,,2300060700,,242813.8717910000,424056.3280250000
3716.0900000000,12731.0720000000,,2300060600,,245867.8727320000,418595.0885400000
3716.2130000000,12731.0970000000,,2300060500,,245908.3461490000,418826.2289260000
3719.1910000000,12727.5590000000,,2300060400,,240641.7167120000,424311.7548930000
3719.1840000000,12727.5350000000,,2300060300,,240612.3694440000,424287.9448460000
3718.6390000000,12731.9260000000,,2300060200,,247103.4747300000,423317.5555190000
3718.6210000000,12732.0370000000,,2300060100,,247267.1993750000,423285.9028620000
3717.6450000000,12732.0950000000,대관로입구                    ,2300060000,,247363.3373260000,421480.2152370000
3718.1380000000,12732.4570000000,,2300059900,,247893.0331870000,422395.7389950000
3717.7170000000,12732.4870000000,백록육교                      ,2300059800,,247942.1501760000,421616.4483580000
3715.7900000000,12715.4580000000,,2280092700,,222785.9586910000,417947.3630160000
3732.7390000000,12719.8260000000,,2400071300,,229135.7451770000,449318.7051530000
3732.7040000000,12719.7870000000,,2400071200,,229078.2691570000,449254.4182980000
3733.2440000000,12730.1370000000,,2400071100,,244317.1317330000,450318.9641390000
3730.8170000000,12724.0190000000,,2400071000,,235325.5499720000,445787.3719360000
3730.6950000000,12724.0670000000,국수교차로                    ,2400070900,,235398.0138570000,445562.1348920000
3730.7600000000,12724.1970000000,복포1리입구                   ,2400070800,,235588.7790180000,445683.6159420000
3725.3420000000,12710.4220000000,,2050019300,,215308.5154270000,435598.4621840000
3725.3310000000,12710.2410000000,,2050019200,,215042.5017610000,435578.7694870000
3703.9400000000,12654.9910000000,,2140128100,,192507.6965730000,396000.7027160000
3703.9290000000,12654.9650000000,,2140128000,,192468.4024450000,395980.6045050000
3704.3260000000,12655.1400000000,,2330129900,,192728.4371950000,396714.0443820000
3704.0500000000,12655.7760000000,,2330129800,,193670.5832830000,396203.9894090000
3704.7320000000,12718.4700000000,,2310048500,,227288.0216240000,397498.6491060000
3702.4230000000,12713.7600000000,,2310048400,,220335.8325930000,393210.6416020000
3702.0010000000,12713.8130000000,,2310048300,,220415.5288160000,392428.8700550000
3705.4770000000,12728.6500000000,(일죽우체국앞교차로)          ,2310048200,,242388.1547600000,398945.2456290000
3705.1460000000,12728.5230000000,,2310048100,,242200.3827210000,398331.8039240000
3705.6160000000,12728.7100000000,,2310048000,,242484.1708830000,399202.5813960000
3705.5410000000,12729.1400000000,,2310047900,,243121.7126700000,399066.3507970000
3705.5690000000,12729.1100000000,,2310047800,,243068.7031480000,399118.1028910000
3705.5670000000,12729.1500000000,(우성하이츠빌라앞교차로)      ,2310047700,,243126.3172580000,399114.3612110000
3744.3360000000,12657.3380000000,돌고개교                      ,2350056800,,196023.8982190000,470722.5967530000
3744.9160000000,12656.7770000000,,2350056700,,195199.6946400000,471795.7832330000
3741.8360000000,12656.1750000000,,2350056600,,194311.6397790000,466098.2897950000
3746.7530000000,12703.3520000000,,2350056400,,204856.3273930000,475194.0521280000
3746.5790000000,12704.0400000000,,2350056300,,205875.2315080000,474870.6523180000
3744.6890000000,12703.1930000000,양수교                        ,2070037700,,204624.3211630000,471375.9088630000
3745.0320000000,12703.0690000000,(승원빌라입구)                ,2070037600,,204447.5244940000,472010.8857850000
3745.9150000000,12702.8540000000,(암매교앞)                    ,2350056200,,204135.9888600000,473644.5944170000
3746.6350000000,12703.1900000000,,2350056100,,204625.8085140000,474973.3418240000
3748.6340000000,12658.7600000000,,2350056000,,198121.3236720000,478669.9085070000
3750.3640000000,12658.1400000000,,2350055900,,197206.7933460000,481873.3531900000
3750.4020000000,12658.6170000000,,2350055800,,197905.5577170000,481943.4049580000
3557.5320000000,12640.3650000000,,3070015300,,170399.5399720000,273216.1757700000
3558.3940000000,12640.5230000000,,3070015400,,170661.2143720000,274824.1879700000
3558.3650000000,12640.8300000000,,3070015500,,171111.6265720000,274763.9717700000
3557.4200000000,12639.4200000000,,3070015600,,168985.6160720000,273021.9289700000
3557.0310000000,12639.3500000000,,3070015700,,168878.0993720000,272304.3329700000
3557.0740000000,12639.7350000000,,3070015800,,169443.1020610000,272408.8325130000
3556.5670000000,12641.1440000000,,3070015900,,171576.5328720000,271440.7819700000
3556.6540000000,12641.4190000000,,3070016000,,171993.8870720000,271596.8339700000
3556.7300000000,12641.1220000000,,3070016100,,171543.6211720000,271737.7872700000
3556.6460000000,12640.3820000000,,3070016200,,170426.0179720000,271587.1096700000
3556.8980000000,12641.1040000000,,3070016300,,171514.2952720000,272050.8804700000
3557.2880000000,12640.6810000000,,3070016400,,170879.6333720000,272771.6447700000
3557.2590000000,12641.2230000000,,3070016500,,171691.1601720000,272721.6566700000
3557.6050000000,12641.4730000000,,3070016600,,172072.8843720000,273352.0706700000
3557.6510000000,12641.7160000000,,3070016700,,172438.8560720000,273436.8746700000
3557.7450000000,12641.7970000000,,3070016800,,172563.2850720000,273615.3175700000
3557.5580000000,12641.8990000000,,3070016900,,172711.8911720000,273264.2324700000
3557.4220000000,12642.2350000000,,3070017000,,173220.2786720000,273011.8801700000
3557.3410000000,12642.6460000000,,3070017100,,173836.7633720000,272860.1307700000
3629.7310000000,12718.4040000000,,2930003400,293,227412.4969810000,332767.2054980000
3757.0160000000,12653.7290000000,,2290103400,229,190749.2095200000,494182.7521700000
3700.0360000000,12710.1220000000,,2310074500,231,214948.4514310000,388789.9107360000
3729.1810000000,12709.1250000000,,1230027700,123,213383.8768720000,442697.4901820000
3729.1430000000,12709.6340000000,,2270031100,227,214137.2513230000,442626.7448620000
3729.3590000000,12709.4490000000,,2270031200,227,213864.1771450000,443028.8477900000
3730.6970000000,12709.3100000000,,2270031300,227,213652.4502930000,445501.6932310000
3722.2350000000,12648.3760000000,,2240110000,224,182776.8240360000,429853.3018960000
3722.2570000000,12648.2390000000,,2240110100,224,182568.7026650000,429896.4749280000
3722.7640000000,12648.2650000000,,2240110200,224,182618.4049450000,430832.8469040000
3721.9390000000,12648.1200000000,,2240110300,224,182393.7472240000,429309.1344540000
3715.5680000000,12729.4490000000,,2300076100,230,243471.8230560000,417621.9777870000
3729.3060000000,12709.3500000000,,2270031400,227,213716.4516610000,442927.9899550000
3722.9270000000,12705.9850000000,,2060056700,206,208762.8804730000,431124.6546520000
3722.9200000000,12706.0010000000,,2060056800,206,208792.8555510000,431114.7266010000
3723.0140000000,12705.4660000000,,2060056900,206,207999.9591140000,431277.0888700000
3722.2690000000,12700.1430000000,,2260031300,226,200144.7622020000,429901.0989920000
3722.2130000000,12704.1480000000,,2060057000,206,206057.1428440000,429800.1849910000
3722.2910000000,12704.3170000000,,2060057100,206,206304.5089590000,429938.0393190000
3554.5240000000,12834.7390000000,,1540001900,154,342466.7432830000,268761.0942450000
3554.4980000000,12834.6520000000,,1540002000,154,342336.2365800000,268711.2406850000
3554.0460000000,12835.5040000000,,1540002100,154,343631.5727000000,267895.5330110000
3642.4970000000,12726.7350000000,,2740005700,274,239744.9176580000,356428.0688050000
3642.5080000000,12726.7180000000,,2740005800,274,239720.1106250000,356446.9757860000
3642.6470000000,12725.7970000000,,2740005900,274,238068.6874290000,356687.4858900000
3642.3280000000,12726.8260000000,,2740006000,274,239882.3944070000,356115.8353870000
3722.3200000000,12647.8590000000,,2240110400,224,182004.6459250000,430011.9952190000
3741.0070000000,12900.2780000000,,2520062800,252,376771.4289430000,466448.7615640000
3705.7910000000,12654.3820000000,,2330181800,233,191607.9599570000,399426.4310590000
3717.2420000000,12722.7690000000,,2300076200,230,233584.8241690000,420668.2178810000
3753.9250000000,12658.8020000000,,2350077600,235,198179.0122420000,488459.9648150000
3753.3940000000,12659.0420000000,,2350077700,235,198530.5226230000,487477.5698860000
3740.6520000000,12729.2630000000,,2390033300,239,242953.9842150000,463998.6805010000
3741.3480000000,12901.8750000000,,2520062900,252,379106.1761430000,467129.6547040000
3741.2840000000,12901.8910000000,,2520063000,252,379133.0545340000,467013.0119170000
3707.1250000000,12653.8030000000,,2330181900,233,190753.4327830000,401894.4491880000
3707.1290000000,12654.0140000000,,2330182000,233,191065.3736980000,401901.1831310000
3706.9650000000,12654.0000000000,,2330182100,233,191050.5528000000,401597.7638160000
3736.4040000000,12644.9790000000,,2320065300,232,177827.6437500000,456077.7428700000
3736.5010000000,12645.1630000000,,2320065400,232,178098.5736250000,456256.6859120000
3804.1730000000,12835.8020000000,,2670003900,267,340061.8807790000,508613.4061050000
3804.2250000000,12835.7080000000,,2670004000,267,339912.8374440000,508712.6677590000
3745.2020000000,12743.6550000000,,2500003900,250,264054.9730250000,472570.9808620000
3745.0110000000,12743.4790000000,,2500004000,250,263799.5646040000,472214.9912490000
3745.0020000000,12743.4600000000,,2500004100,250,263771.6881690000,472197.6626540000
3745.1530000000,12743.5650000000,,2500004200,250,263923.0308430000,472478.2163730000
3743.9860000000,12724.8980000000,,2390033400,239,236515.0765050000,470152.9349330000
3743.9070000000,12724.8670000000,,2390033500,239,236468.9913250000,470007.1752590000
3728.0100000000,12649.3080000000,,2110019900,211,184170.3276380000,440536.1206790000
3726.9610000000,12737.8490000000,,2400078400,240,255751.9356760000,438764.9373330000
3748.5500000000,12706.3430000000,,2350077800,235,209243.6108180000,478520.9388280000
3748.5280000000,12706.4790000000,,2350077900,235,209443.3356110000,478481.6149060000
3748.5480000000,12706.4850000000,,2350078000,235,209453.1870110000,478518.4068700000
3748.5950000000,12706.2430000000,,2350078100,235,209097.1909720000,478605.0282580000
3712.4230000000,12701.8970000000,,2330182200,233,202739.1811280000,411689.0443610000
3712.1700000000,12701.7960000000,,2330182300,233,202590.7233200000,411220.3701430000
3801.4510000000,12841.7550000000,,2670004100,267,348850.7254910000,503735.8072730000
3801.5510000000,12841.6210000000,,2670004200,267,348651.0599500000,503916.4234510000
3716.1150000000,12654.6160000000,,2330182400,233,191897.0725240000,418445.8138070000
3730.2370000000,12709.0370000000,,1230027800,123,213251.2431380000,444651.0817980000
3729.8540000000,12709.6490000000,,2270031500,227,214189.3464750000,443945.9926420000
3729.8640000000,12709.6430000000,,2270031600,227,214139.8594950000,443962.9699140000
3723.8210000000,12757.1120000000,,2510007700,251,284219.8853650000,433193.7281280000
3747.8440000000,12706.0110000000,,2350078200,235,208757.6847220000,477214.2873880000
3747.8320000000,12706.0060000000,,2350078300,235,208750.8331200000,477193.0474220000
3744.6470000000,12854.2200000000,,2520063100,252,367728.4502020000,472997.9882510000
3719.4220000000,12704.9550000000,,2430008500,243,207253.6638240000,424637.6219590000
3742.7280000000,12703.6140000000,,2070047400,207,205246.0477810000,467748.2014740000
3742.7390000000,12703.6280000000,,2070047500,207,205265.8848000000,467767.6904750000
3726.8750000000,12715.6490000000,,2340070100,234,223012.3639410000,438452.9269660000
3739.0610000000,12709.0410000000,,2220099400,222,213231.3403150000,460973.3998680000
3741.1580000000,12849.3850000000,,2520063200,252,360750.5008820000,466401.8545700000
3712.1050000000,12700.4010000000,,2330182500,233,200523.2911390000,411101.5476390000
3729.4160000000,12709.2580000000,,1230027900,123,213579.5200270000,443131.1410130000
3700.9780000000,12702.0600000000,,2140153900,214,202987.1417570000,390520.0126430000
3726.2970000000,12908.6840000000,,2560034400,,389754.3825080000,439503.6446260000
3727.3820000000,12907.0610000000,,2560034500,,387271.0013000000,441462.5720990000
3731.7490000000,12906.2930000000,,2530001510,,385997.5357370000,449517.6208940000
3731.3880000000,12906.8230000000,,2530001610,,386795.8908290000,448858.5259670000
3731.4120000000,12866.8350000000,,2530001810,,386813.3122390000,448907.2463300000
3689.9320000000,12866.9190000000,,2530001910,,386998.4292190000,446173.2597300000
3711.7150000000,12726.7870000000,,2300074800,230,239571.5134830000,410471.8819180000
3747.0710000000,12704.0890000000,,2350075500,235,205938.4705590000,475781.7367540000
3553.6350000000,12833.1130000000,팔달교                        ,1540000501,,340042.4609120000,267082.5940420000
3552.7410000000,12833.2940000000,평리네거리                    ,1520000401,,340343.7776460000,265430.4964400000
3552.7040000000,12832.0900000000,,1520000501,,338535.8772440000,265334.9569870000
3553.0420000000,12833.3950000000,,1520000601,,340486.3519050000,265989.0347750000
3553.0970000000,12833.4220000000,북부정류장                    ,1520000701,,340526.0375240000,266091.9234160000
3750.6660000000,12742.8570000000,칠전사거리                    ,2500000701,,262805.7683020000,482669.3902830000
3751.8020000000,12743.0590000000,,2500000801,,263082.7126570000,484771.8243830000
3751.7440000000,12743.1310000000,(춘천시외버스터미널앞교차로)  ,2500000901,,263189.3399940000,484666.3385830000
3749.4720000000,12739.4810000000,,2500001001,,257868.3127400000,480424.2778730000
3749.1030000000,12738.0800000000,,2500001101,,255904.1280670000,479727.5642980000
3808.7210000000,12718.5190000000,,2620000401,,226979.3864580000,515873.5358930000
3808.7010000000,12718.5000000000,,2620000501,,226958.4201070000,515835.4969420000
3812.4700000000,12713.0990000000,,2620000601,,219059.2137640000,522789.0751300000
3812.4560000000,12713.0600000000,,2620000701,,219011.5371440000,522770.5453750000
3605.1060000000,12706.2480000000,논산JC(호남선 북측)           ,2900000201,,209308.2681230000,287187.3301910000
